0.00 	 3.141500 
0.01 	 3.141502 
0.02 	 3.141503 
0.03 	 3.141505 
0.04 	 3.141507 
0.05 	 3.141508 
0.06 	 3.141510 
0.07 	 3.141511 
0.08 	 3.141513 
0.09 	 3.141514 
0.10 	 3.141516 
0.11 	 3.141517 
0.12 	 3.141519 
0.13 	 3.141520 
0.14 	 3.141521 
0.15 	 3.141523 
0.16 	 3.141524 
0.17 	 3.141525 
0.18 	 3.141527 
0.19 	 3.141528 
0.20 	 3.141529 
0.21 	 3.141530 
0.22 	 3.141531 
0.23 	 3.141532 
0.24 	 3.141534 
0.25 	 3.141535 
0.26 	 3.141536 
0.27 	 3.141537 
0.28 	 3.141538 
0.29 	 3.141539 
0.30 	 3.141540 
0.31 	 3.141541 
0.32 	 3.141542 
0.33 	 3.141543 
0.34 	 3.141544 
0.35 	 3.141545 
0.36 	 3.141545 
0.37 	 3.141546 
0.38 	 3.141547 
0.39 	 3.141548 
0.40 	 3.141549 
0.41 	 3.141550 
0.42 	 3.141550 
0.43 	 3.141551 
0.44 	 3.141552 
0.45 	 3.141553 
0.46 	 3.141554 
0.47 	 3.141554 
0.48 	 3.141555 
0.49 	 3.141556 
0.50 	 3.141556 
0.51 	 3.141557 
0.52 	 3.141558 
0.53 	 3.141558 
0.54 	 3.141559 
0.55 	 3.141560 
0.56 	 3.141560 
0.57 	 3.141561 
0.58 	 3.141561 
0.59 	 3.141562 
0.60 	 3.141563 
0.61 	 3.141563 
0.62 	 3.141564 
0.63 	 3.141564 
0.64 	 3.141565 
0.65 	 3.141565 
0.66 	 3.141566 
0.67 	 3.141566 
0.68 	 3.141567 
0.69 	 3.141567 
0.70 	 3.141568 
0.71 	 3.141568 
0.72 	 3.141569 
0.73 	 3.141569 
0.74 	 3.141569 
0.75 	 3.141570 
0.76 	 3.141570 
0.77 	 3.141571 
0.78 	 3.141571 
0.79 	 3.141572 
0.80 	 3.141572 
0.81 	 3.141572 
0.82 	 3.141573 
0.83 	 3.141573 
0.84 	 3.141573 
0.85 	 3.141574 
0.86 	 3.141574 
0.87 	 3.141574 
0.88 	 3.141575 
0.89 	 3.141575 
0.90 	 3.141575 
0.91 	 3.141576 
0.92 	 3.141576 
0.93 	 3.141576 
0.94 	 3.141577 
0.95 	 3.141577 
0.96 	 3.141577 
0.97 	 3.141578 
0.98 	 3.141578 
0.99 	 3.141578 
1.00 	 3.141578 
1.01 	 3.141579 
1.02 	 3.141579 
1.03 	 3.141579 
1.04 	 3.141579 
1.05 	 3.141580 
1.06 	 3.141580 
1.07 	 3.141580 
1.08 	 3.141580 
1.09 	 3.141581 
1.10 	 3.141581 
1.11 	 3.141581 
1.12 	 3.141581 
1.13 	 3.141581 
1.14 	 3.141582 
1.15 	 3.141582 
1.16 	 3.141582 
1.17 	 3.141582 
1.18 	 3.141582 
1.19 	 3.141583 
1.20 	 3.141583 
1.21 	 3.141583 
1.22 	 3.141583 
1.23 	 3.141583 
1.24 	 3.141584 
1.25 	 3.141584 
1.26 	 3.141584 
1.27 	 3.141584 
1.28 	 3.141584 
1.29 	 3.141584 
1.30 	 3.141585 
1.31 	 3.141585 
1.32 	 3.141585 
1.33 	 3.141585 
1.34 	 3.141585 
1.35 	 3.141585 
1.36 	 3.141585 
1.37 	 3.141586 
1.38 	 3.141586 
1.39 	 3.141586 
1.40 	 3.141586 
1.41 	 3.141586 
1.42 	 3.141586 
1.43 	 3.141586 
1.44 	 3.141586 
1.45 	 3.141587 
1.46 	 3.141587 
1.47 	 3.141587 
1.48 	 3.141587 
1.49 	 3.141587 
1.50 	 3.141587 
1.51 	 3.141587 
1.52 	 3.141587 
1.53 	 3.141587 
1.54 	 3.141587 
1.55 	 3.141588 
1.56 	 3.141588 
1.57 	 3.141588 
1.58 	 3.141588 
1.59 	 3.141588 
1.60 	 3.141588 
1.61 	 3.141588 
1.62 	 3.141588 
1.63 	 3.141588 
1.64 	 3.141588 
1.65 	 3.141588 
1.66 	 3.141589 
1.67 	 3.141589 
1.68 	 3.141589 
1.69 	 3.141589 
1.70 	 3.141589 
1.71 	 3.141589 
1.72 	 3.141589 
1.73 	 3.141589 
1.74 	 3.141589 
1.75 	 3.141589 
1.76 	 3.141589 
1.77 	 3.141589 
1.78 	 3.141589 
1.79 	 3.141589 
1.80 	 3.141589 
1.81 	 3.141590 
1.82 	 3.141590 
1.83 	 3.141590 
1.84 	 3.141590 
1.85 	 3.141590 
1.86 	 3.141590 
1.87 	 3.141590 
1.88 	 3.141590 
1.89 	 3.141590 
1.90 	 3.141590 
1.91 	 3.141590 
1.92 	 3.141590 
1.93 	 3.141590 
1.94 	 3.141590 
1.95 	 3.141590 
1.96 	 3.141590 
1.97 	 3.141590 
1.98 	 3.141590 
1.99 	 3.141590 
2.00 	 3.141590 
2.01 	 3.141591 
2.02 	 3.141591 
2.03 	 3.141591 
2.04 	 3.141591 
2.05 	 3.141591 
2.06 	 3.141591 
2.07 	 3.141591 
2.08 	 3.141591 
2.09 	 3.141591 
2.10 	 3.141591 
2.11 	 3.141591 
2.12 	 3.141591 
2.13 	 3.141591 
2.14 	 3.141591 
2.15 	 3.141591 
2.16 	 3.141591 
2.17 	 3.141591 
2.18 	 3.141591 
2.19 	 3.141591 
2.20 	 3.141591 
2.21 	 3.141591 
2.22 	 3.141591 
2.23 	 3.141591 
2.24 	 3.141591 
2.25 	 3.141591 
2.26 	 3.141591 
2.27 	 3.141591 
2.28 	 3.141591 
2.29 	 3.141591 
2.30 	 3.141591 
2.31 	 3.141591 
2.32 	 3.141591 
2.33 	 3.141591 
2.34 	 3.141591 
2.35 	 3.141592 
2.36 	 3.141592 
2.37 	 3.141592 
2.38 	 3.141592 
2.39 	 3.141592 
2.40 	 3.141592 
2.41 	 3.141592 
2.42 	 3.141592 
2.43 	 3.141592 
2.44 	 3.141592 
2.45 	 3.141592 
2.46 	 3.141592 
2.47 	 3.141592 
2.48 	 3.141592 
2.49 	 3.141592 
2.50 	 3.141592 
2.51 	 3.141592 
2.52 	 3.141592 
2.53 	 3.141592 
2.54 	 3.141592 
2.55 	 3.141592 
2.56 	 3.141592 
2.57 	 3.141592 
2.58 	 3.141592 
2.59 	 3.141592 
2.60 	 3.141592 
2.61 	 3.141592 
2.62 	 3.141592 
2.63 	 3.141592 
2.64 	 3.141592 
2.65 	 3.141592 
2.66 	 3.141592 
2.67 	 3.141592 
2.68 	 3.141592 
2.69 	 3.141592 
2.70 	 3.141592 
2.71 	 3.141592 
2.72 	 3.141592 
2.73 	 3.141592 
2.74 	 3.141592 
2.75 	 3.141592 
2.76 	 3.141592 
2.77 	 3.141592 
2.78 	 3.141592 
2.79 	 3.141592 
2.80 	 3.141592 
2.81 	 3.141592 
2.82 	 3.141592 
2.83 	 3.141592 
2.84 	 3.141592 
2.85 	 3.141592 
2.86 	 3.141592 
2.87 	 3.141592 
2.88 	 3.141592 
2.89 	 3.141592 
2.90 	 3.141592 
2.91 	 3.141592 
2.92 	 3.141592 
2.93 	 3.141592 
2.94 	 3.141592 
2.95 	 3.141592 
2.96 	 3.141592 
2.97 	 3.141592 
2.98 	 3.141592 
2.99 	 3.141592 
3.00 	 3.141592 
3.01 	 3.141592 
3.02 	 3.141592 
3.03 	 3.141592 
3.04 	 3.141592 
3.05 	 3.141592 
3.06 	 3.141592 
3.07 	 3.141592 
3.08 	 3.141592 
3.09 	 3.141592 
3.10 	 3.141592 
3.11 	 3.141592 
3.12 	 3.141592 
3.13 	 3.141592 
3.14 	 3.141592 
3.15 	 3.141592 
3.16 	 3.141592 
3.17 	 3.141592 
3.18 	 3.141592 
3.19 	 3.141592 
3.20 	 3.141592 
3.21 	 3.141592 
3.22 	 3.141592 
3.23 	 3.141592 
3.24 	 3.141592 
3.25 	 3.141592 
3.26 	 3.141592 
3.27 	 3.141592 
3.28 	 3.141592 
3.29 	 3.141592 
3.30 	 3.141592 
3.31 	 3.141592 
3.32 	 3.141592 
3.33 	 3.141592 
3.34 	 3.141592 
3.35 	 3.141592 
3.36 	 3.141592 
3.37 	 3.141592 
3.38 	 3.141592 
3.39 	 3.141592 
3.40 	 3.141592 
3.41 	 3.141592 
3.42 	 3.141593 
3.43 	 3.141593 
3.44 	 3.141593 
3.45 	 3.141593 
3.46 	 3.141593 
3.47 	 3.141593 
3.48 	 3.141593 
3.49 	 3.141593 
3.50 	 3.141593 
3.51 	 3.141593 
3.52 	 3.141593 
3.53 	 3.141593 
3.54 	 3.141593 
3.55 	 3.141593 
3.56 	 3.141593 
3.57 	 3.141593 
3.58 	 3.141593 
3.59 	 3.141593 
3.60 	 3.141593 
3.61 	 3.141593 
3.62 	 3.141593 
3.63 	 3.141593 
3.64 	 3.141593 
3.65 	 3.141593 
3.66 	 3.141593 
3.67 	 3.141593 
3.68 	 3.141593 
3.69 	 3.141593 
3.70 	 3.141593 
3.71 	 3.141593 
3.72 	 3.141593 
3.73 	 3.141593 
3.74 	 3.141593 
3.75 	 3.141593 
3.76 	 3.141593 
3.77 	 3.141593 
3.78 	 3.141593 
3.79 	 3.141593 
3.80 	 3.141593 
3.81 	 3.141593 
3.82 	 3.141593 
3.83 	 3.141593 
3.84 	 3.141593 
3.85 	 3.141593 
3.86 	 3.141593 
3.87 	 3.141593 
3.88 	 3.141593 
3.89 	 3.141593 
3.90 	 3.141593 
3.91 	 3.141593 
3.92 	 3.141593 
3.93 	 3.141593 
3.94 	 3.141593 
3.95 	 3.141593 
3.96 	 3.141593 
3.97 	 3.141593 
3.98 	 3.141593 
3.99 	 3.141593 
4.00 	 3.141593 
4.01 	 3.141593 
4.02 	 3.141593 
4.03 	 3.141593 
4.04 	 3.141593 
4.05 	 3.141593 
4.06 	 3.141593 
4.07 	 3.141593 
4.08 	 3.141593 
4.09 	 3.141593 
4.10 	 3.141593 
4.11 	 3.141593 
4.12 	 3.141593 
4.13 	 3.141593 
4.14 	 3.141593 
4.15 	 3.141593 
4.16 	 3.141593 
4.17 	 3.141593 
4.18 	 3.141593 
4.19 	 3.141593 
4.20 	 3.141593 
4.21 	 3.141593 
4.22 	 3.141593 
4.23 	 3.141593 
4.24 	 3.141593 
4.25 	 3.141593 
4.26 	 3.141593 
4.27 	 3.141593 
4.28 	 3.141593 
4.29 	 3.141593 
4.30 	 3.141593 
4.31 	 3.141593 
4.32 	 3.141593 
4.33 	 3.141593 
4.34 	 3.141593 
4.35 	 3.141593 
4.36 	 3.141593 
4.37 	 3.141593 
4.38 	 3.141593 
4.39 	 3.141593 
4.40 	 3.141593 
4.41 	 3.141593 
4.42 	 3.141593 
4.43 	 3.141593 
4.44 	 3.141593 
4.45 	 3.141593 
4.46 	 3.141593 
4.47 	 3.141593 
4.48 	 3.141593 
4.49 	 3.141593 
4.50 	 3.141593 
4.51 	 3.141593 
4.52 	 3.141593 
4.53 	 3.141593 
4.54 	 3.141593 
4.55 	 3.141593 
4.56 	 3.141593 
4.57 	 3.141593 
4.58 	 3.141593 
4.59 	 3.141593 
4.60 	 3.141593 
4.61 	 3.141593 
4.62 	 3.141593 
4.63 	 3.141593 
4.64 	 3.141593 
4.65 	 3.141593 
4.66 	 3.141593 
4.67 	 3.141593 
4.68 	 3.141593 
4.69 	 3.141593 
4.70 	 3.141593 
4.71 	 3.141593 
4.72 	 3.141593 
4.73 	 3.141593 
4.74 	 3.141593 
4.75 	 3.141593 
4.76 	 3.141593 
4.77 	 3.141593 
4.78 	 3.141593 
4.79 	 3.141593 
4.80 	 3.141593 
4.81 	 3.141593 
4.82 	 3.141593 
