0.10 	 9.250707 
0.10 	 9.747704 
0.10 	 9.744665 
0.10 	 9.741589 
0.10 	 9.738476 
0.10 	 9.735327 
0.10 	 9.732140 
0.10 	 9.728914 
0.10 	 9.725651 
0.11 	 9.722348 
0.11 	 9.719006 
0.11 	 9.715624 
0.11 	 9.712202 
0.11 	 9.708738 
0.11 	 9.705234 
0.11 	 9.701688 
0.11 	 9.698100 
0.11 	 9.694468 
0.11 	 9.690794 
0.11 	 9.687076 
0.11 	 9.683314 
0.11 	 9.679506 
0.11 	 9.675654 
0.11 	 9.671756 
0.12 	 9.667811 
0.12 	 9.663820 
0.12 	 9.659781 
0.12 	 9.655694 
0.12 	 9.651558 
0.12 	 9.647374 
0.12 	 9.643139 
0.12 	 9.638855 
0.12 	 9.634519 
0.12 	 9.630133 
0.12 	 9.625694 
0.12 	 9.621202 
0.12 	 9.616658 
0.12 	 9.612059 
0.13 	 9.607406 
0.13 	 9.602698 
0.13 	 9.597934 
0.13 	 9.593114 
0.13 	 9.588237 
0.13 	 9.583302 
0.13 	 9.578309 
0.13 	 9.573256 
0.13 	 9.568145 
0.13 	 9.562972 
0.13 	 9.557739 
0.13 	 9.552444 
0.13 	 9.547086 
0.14 	 9.541665 
0.14 	 9.536180 
0.14 	 9.530631 
0.14 	 9.525016 
0.14 	 9.519335 
0.14 	 9.513588 
0.14 	 9.507772 
0.14 	 9.501888 
0.14 	 9.495935 
0.14 	 9.489912 
0.14 	 9.483819 
0.14 	 9.477653 
0.15 	 9.471415 
0.15 	 9.465105 
0.15 	 9.458720 
0.15 	 9.452260 
0.15 	 9.445724 
0.15 	 9.439112 
0.15 	 9.432422 
0.15 	 9.425655 
0.15 	 9.418807 
0.15 	 9.411880 
0.15 	 9.404872 
0.16 	 9.397782 
0.16 	 9.390609 
0.16 	 9.383353 
0.16 	 9.376012 
0.16 	 9.368585 
0.16 	 9.361071 
0.16 	 9.353470 
0.16 	 9.345781 
0.16 	 9.338002 
0.16 	 9.330133 
0.17 	 9.322172 
0.17 	 9.314118 
0.17 	 9.305971 
0.17 	 9.297730 
0.17 	 9.289392 
0.17 	 9.280959 
0.17 	 9.272427 
0.17 	 9.263797 
0.17 	 9.255066 
0.17 	 9.246235 
0.18 	 9.237302 
0.18 	 9.228265 
0.18 	 9.219124 
0.18 	 9.209878 
0.18 	 9.200525 
0.18 	 9.191064 
0.18 	 9.181494 
0.18 	 9.171814 
0.18 	 9.162022 
0.19 	 9.152118 
0.19 	 9.142100 
0.19 	 9.131968 
0.19 	 9.121718 
0.19 	 9.111352 
0.19 	 9.100866 
0.19 	 9.090261 
0.19 	 9.079534 
0.19 	 9.068685 
0.20 	 9.057712 
0.20 	 9.046613 
0.20 	 9.035388 
0.20 	 9.024035 
0.20 	 9.012552 
0.20 	 9.000939 
0.20 	 8.989194 
0.20 	 8.977315 
0.20 	 8.965301 
0.21 	 8.953151 
0.21 	 8.940864 
0.21 	 8.928437 
0.21 	 8.915870 
0.21 	 8.903160 
0.21 	 8.890307 
0.21 	 8.877309 
0.21 	 8.864164 
0.22 	 8.850871 
0.22 	 8.837429 
0.22 	 8.823835 
0.22 	 8.810089 
0.22 	 8.796188 
0.22 	 8.782132 
0.22 	 8.767918 
0.22 	 8.753545 
0.23 	 8.739011 
0.23 	 8.724315 
0.23 	 8.709455 
0.23 	 8.694429 
0.23 	 8.679236 
0.23 	 8.663874 
0.23 	 8.648341 
0.24 	 8.632636 
0.24 	 8.616756 
0.24 	 8.600701 
0.24 	 8.584468 
0.24 	 8.568056 
0.24 	 8.551463 
0.24 	 8.534686 
0.25 	 8.517725 
0.25 	 8.500578 
0.25 	 8.483242 
0.25 	 8.465715 
0.25 	 8.447997 
0.25 	 8.430085 
0.25 	 8.411977 
0.26 	 8.393671 
0.26 	 8.375166 
0.26 	 8.356459 
0.26 	 8.337549 
0.26 	 8.318433 
0.26 	 8.299110 
0.26 	 8.279578 
0.27 	 8.259834 
0.27 	 8.239877 
0.27 	 8.219706 
0.27 	 8.199316 
0.27 	 8.178708 
0.27 	 8.157878 
0.28 	 8.136825 
0.28 	 8.115547 
0.28 	 8.094041 
0.28 	 8.072305 
0.28 	 8.050338 
0.28 	 8.028138 
0.29 	 8.005701 
0.29 	 7.983027 
0.29 	 7.960112 
0.29 	 7.936956 
0.29 	 7.913555 
0.29 	 7.889907 
0.30 	 7.866011 
0.30 	 7.841864 
0.30 	 7.817464 
0.30 	 7.792809 
0.30 	 7.767897 
0.30 	 7.742724 
0.31 	 7.717290 
0.31 	 7.691592 
0.31 	 7.665628 
0.31 	 7.639395 
0.31 	 7.612891 
0.32 	 7.586115 
0.32 	 7.559063 
